Hindi	Telugu	Similarity_Score
उन में आ त म सम मान था .	వాళళు గర వ ంగా త లె త తు కు ని తి రి గే వాళళు .	0.4506
हाँ , होगी तो .	అవును , అది మొ తత ం క ది లి సతుంది .	0.3571
और कुछ ?	ఇంకా ఏ మెనా ఉ ందా ?	0.3011
कब ?	ఎ పపుడు ?	0.2499
बस ?	అంతే నా ?	0.1987
हा ल में हुए पो ल के न ती जे हैं .	ఇ టీ వ లి పో ల స .	0.5229
चलो .	వెళ దాం పద .	0.2350
च ै प ल	పరా రథ నా ల యం	0.3628
अ म री की दू ता वास	యు నె టె డ సట ే ట స ఆ ఫ అ మె రి కా ద ౌ త య కార య ాల యం	0.4653
बे शक .	అవును , తెలుసు .	0.2291
जाओ .	నువవు వెళళ ు .	0.2563
चलो !	బె టి కి పద ండి !	0.1843
