Hindi	Telugu	Similarity_Score
ऐ सी सं भा व ना है कि उसे हा इ जै क कर लिया गया है . "	అయితే ఈ విమా నం హె జా క కి గు రె ఉండ వచచ ని సమా చా రం అందు తోంది . "	0.6325
यह वह बी मा कं प नी है जो कि ंग ड म को आ र थ ि क सम र थ न दे ती है .	అది కి ంగ డ మ సం సథ ని క వర చే సతు నన బీ మా కం పె నీ .	0.6707
मतलब , यह लड की . . . मतलब , इस लड की को मार ना सही रहे गा .	అంటే , తను . . . నా ఉద దేశం , తను మంచి ఎ ం పి క .	0.6463
- गल त पह चा न . दो ह रा ती हूँ . . . - ये वे नहीं हैं .	- ఐ డి త పపు . వి న ండి . . . - వాళలు కాదు .	0.6967
जा रा , तुमहें यह सब रो क ना होगा . पलीज . तुम मेरी बात सुन रही हो ?	జా హ రా , నువవు ఇది ఆ ప ాలి . ప లీ జ . నా మాట వి ంటుననా వా ?	0.6046
कयोंकि उन में से कई देश ों के साथ हमारी पर त यर प ण सं धि नहीं है .	ఎందుకంటే మనం అలా ంటి ఎ నన ో దే శ ాల తో నే ర గా ళ ల పర స పర అ పప గి ంత ఒ పప ంద ాలు చేసు కో లేదు .	0.6353
मुझे एक ला श चाहिए !	నాకు ఒక మ ృ త దే హ ం కావాలి !	0.4906
. . . एक अ पर त या शि त दर पर .	. . . అది ఇది వర కు ఎ నన డ ూ చూడ ని ది .	0.6258
- इस ने नहीं किया . वह इस ने नहीं लि खा था . - मैं कह ती हूँ , बैठ जाओ !	- అతను చేయ లేదు . అతను రా య లేదు . - నువవు ముందు కూ రచ ో !	0.6174
जो वे चाहते हैं , वह उनहें द ें , हाँ , लेकिन उ म मी द कर ें कि इ तने समय में . . .	వాళలు కో రు కు నన టలు గా మనం న డు చు కు ంట ూ , నిజ ం , అదే సమయం లో . . .	0.6487
- यह रि हा ई . . . - रि हा ई का ना ट क .	- ఈ ఖ ె దీ ల వి డు ద ల . . . - ఒక భ ూ ట క పు వి డు ద ల .	0.6669
देखो ! यह मैंने किया है . यह मेरी यो ज ना थी .	చూడు ! నేను రా శా ను . అది నా ఐ డి యా .	0.5967
नि श चि त , सं भा वि त रू प से वि ना श का री व ृ द धि की चे ता व नी .	స ము దర నీ టి మ టట ాల లో పర మా ద కర మెన పె రుగు ద ల ,	0.6142
र कष ा सच ि व का फोन था , उनहोंने कहा कि अगर हमें यहाँ मार ग दर शन करने में कोई दि क कत नहीं है ,	మన ర కష ణ మ ంత రి , ఏం అ ంటుననా ర ంటే , మనం గ ను క ఈ విషయం లో సా రథ యం వ హి సతు ంటే ,	0.6707
यह ग ृ ह म ंत रा ल य का फै सला है .	ఇది హ ో మ మ ంత రి ని రణ యం .	0.6097
हमारी बात कौन सु ने गा ?	అది మన హ ో దా కి మి ంచిన ఆలో చ న .	0.4598
क य . . .	ఏంటి . . .	0.6283
यह तुमने कहाँ से . . .	ఇది ఎకకడ ను ంచి తె చచా వు . . .	0.5844
इसे पक ड ो .	తీసు కో .	0.3320
कै ं ची मुझे दो .	క త తె ర ఇలా అ ంది ంచు .	0.4566
किस ने आ वा ज की ?	శ బ ద ం చేసి ంది ఎవరు ?	0.5110
इन होंने तुमहारे भा ई की मदद की थी जब वह मर रहा था .	మీ త మ ము డు చని పో తు ంటే అతను సా యం చేశా డు .	0.5980
पि छ ले साल ग ै स कं प नि यों के सक ै ंड ल को लेकर मी ड िया ने जो चु प पी सा ध रख ी थी , वह तुम हीं ने तो डी थी .	కి ంద టి సం వ త సరం గ యా స కం పె నీ ల మీద మీ డి యా ని ష ే ధ ం గురించి నువవు వా ర త రా శా వు .	0.7024
हाँ . फिर हमारी बात हुई . हमने वही किया जो तुम चाहते थे और हम रु क गए .	అవును . ఆ తరువాత మనం మాటలాడు కుననా ం . నీకు కా వల సింది ఇ చ చేశా ం , మేము ఆ గి పోయా ం .	0.6176
कयोंकि , मतलब , ये चल ते - फिर ते रह ते हैं और इन के	ఎందుకంటే , అంటే , వాళలు న డి చి న పపుడు ,	0.5325
तुमने हो श िया री से काम लिया है . अचछा सो चा है .	చాలా తెలి వెన పని . అది తెలి వెన పని .	0.4400
नहीं , वह सर का री प द से व ं चि त कोई सं स द स द स य था , जिस का नाम ड ं क न र ॉल ंड था .	లేదు , ఆ వా ర త రా సింది డం క న రో లా ండ అ నే పేరు లే ని వి లే ఖ రి .	0.6360
मैं हो लब ॉर न ट यू ब सट े शन के पीछे शि पस ट ै वर न में हूँ .	హ ాల బో ర న మె ట రో సట ే షన వె ను క షి ప బా రు లో ఉననా ను .	0.7020
बि ना रु के ,	చూ సిన ంత సే పు ,	0.4980
यह म ुम किन नहीं है , डै नि य ल .	అది అ సా ధ యం , డా ని య ె ల .	0.6238
जो र से . सब को सुना ई देना चाहिए !	గ టటి గా పె కి చ దు వు . అంద రికీ వి ని పి ంచాలి !	0.5160
हमा रा व कत बहुत जलदी खतम हो जाएगा .	మన కి తెలి సే లో పు మన సమయం అంతా క రిగి పో తుంది .	0.4650
तो उसकी जे ब में कया है ?	అయితే మరి అతని జ ే బు లో ఏం ఉంది ?	0.5417
तुम भी आ कर देख सकते हो .	నీకు సా యం చేయ ాలని ఉ ంటే చేయ చచు .	0.5177
या फिर , उनके विमान बस आ स मान से ग िर ने शुरू हो जाएँ गे ?	లేదా ఏంటి , వాళల విమా నా లు హ ఠ ా త తు గా గ ాలి నుండి కి ంది కి పడి పో బో తుననా యా ?	0.5883
- कया ? - अभी !	- ఏంటి ? - వె ంట నే !	0.4527
मेरे पास नहीं है .	నా దగగర లేదు .	0.4314
चलो , तो बता ओ फिर .	కా ని వ వు , మరి .	0.4925
अगर ऐसा दो बा रा होता है . . .	ఇలా ంటి పరి సథి తి మ ళ లీ వ సతే . . .	0.4881
ड रो न भे जा जा चु का है .	డ రో న ఎ గు రు తోంది .	0.5940
इससे कया फर क पड ता है ?	ఎవరు చే సతే ఏంటి ?	0.4850
म म मी , यह कया है ?	అమమా . అమమా , అది ఏంటి ?	0.4484
लेकिन सभी के बि नों में नि ग रा नी रख ने के लिए हम सिर फ तीन लोग हैं .	కానీ మేము ము గ గు రం అ నని క యా బి న లని చూ సు కుంటుననా ం .	0.6170
तो , अब हमें तैयार रह ना होगा .	కాబటటి , మనం అ నని ంటి కీ సి దధ ంగా ఉండ ాలి .	0.4938
हाँ , कयोंकि ऐसा लग नहीं रहा है .	సరే , ఎందుకంటే పర సతు తం అలా అనిపి ంచడం లేదు .	0.5020
यह लो , डै नि य ल . तुमहारे लिए .	ఇది గో తీసు కో , డా ని య ె ల . ఇది నీ కో స మే .	0.5746
हाँ , बिलकुल .	అది నిజ ం .	0.3818
चलो ! उ ठ ो !	కా ని వ వు ! లే !	0.4621
वह देखो .	అది గో .	0.3598
यह कहाँ जा रहा है ?	అతను ఎ కకడికి వెళ తుననా డు ?	0.4592
उ ठ ो !	లే !	0.2432
वही जो मैंने सबसे पहले कहा था .	నేను మొద ట లో ఏం చెపపా నో గుర తు తె చచు కో ండి .	0.5014
- तुमहें रा सता खु ल वा ना होगा . - डै नि य ल .	- మీరు ఆ రో డ డు ని వె ంట నే కలి య ర చే యి ంచాలి . - డా ని య ె ల .	0.6145
सो म वार को अपनी न ई नौ करी शुरू करते हुए .	సో మ వా రం నా డు తను చే ర బో యే కొతత ఉద యో గం మీద ఆ శ ల తో ఉంది .	0.5899
कि ंग ड म ए यर ला इं स और मै क मिल न डॉ य ल .	కి ంగ డ మ ఎ యి ర లె నస ఇంకా మా క మి ల న డ ో య ల సం సథ లు .	0.6888
मतलब , हम उनकी बात ें मान ने में दे र कर सकते हैं . इसका मतलब यह नहीं कि वे भी दे र करेंगे .	నా ఉద దేశం , మనం ఈ ఆట ని ని దా న ంగా ఆ డ ాలి . కానీ వాళలు అలా ఆ డ కపో వచచు .	0.6359
हमें तुमहारी मदद चाहिए .	మాకు సా యం కావాలి .	0.3765
- मर ने से कोई सी ट भी खा ली नहीं होगी . - बिलकुल .	- ఖ ా ళ ీ కు రచ ీ లు ఏమీ క న బ డ వు . - అంతే .	0.6656
ऐसा वे सोच ते हैं .	వాళల వె పు ను ంచి చూడ ాలి .	0.5001
आगे आ ने वाली ख बर ों में हैं . . .	తరువాత , మీకు ఒక వా ర త ని అ ంది ంచ బో తుననా ం . . .	0.5973
म ुम किन है यह ए 4 1 8 पर जा कर मिले .	ఎ 4 1 8 పరి ధి లో కూడ ళ ల వె పు వెళ లే అవ కా శం ఉంది .	0.6400
वह एक और या तरी को मार ने का हु कम दे रहा है .	మర ొ క మని షి ని చం ప మని ఆ దే శి ంచా డు .	0.6042
घर पहु ँच ने के बाद कया मैं " प ॉ प टर ॉल " के पा ँच ए पि सो ड बि ना रु के	మనం ఇంటి కి వెళ లా క నేను ' పా పె ట రో ల స ' ఎ పి సో డ లని	0.6424
मैंने कहा था , " किसी ने हमें रो का या हमा रा पी छ ा किया तो लोग अपनी जान ग ँ वा ना शुरू कर द ेंगे . "	" మమ మ లని ఆ పి నా , అను సరి ంచి నా , జ నం పరా ణ ాలు కర మ ంగా పో తా యి " అని చెపపా ను .	0.6212
वे यहाँ से निकल चु के हैं . ओ वर .	వాళలు బయ లు దే రా రు . ఓ వర .	0.5802
. . . टा र गे ट की जगह कोई और है .	. . . త పపుడు గుర తి ం పు .	0.6401
दो ह रा ती हूँ , टा र गे ट दिखा ई नहीं दे रहा है .	రి ప ీ ట , ద ృ శ య ాలు కనిపి ంచడం లేదు .	0.5935
मैं डे व लि न बोल रहा हूँ . तुमहारा स रो त .	నా పేరు డె వ లి న . మీ సో ర స ని .	0.5947
मा सू म लोगों की जान ें मत लो .	అ మా య కు లె న వాళ లని చం ప ాల సిన అవ సరం లేదు .	0.5323
और खुद बहुत सा रे पैसे क मा ले ने के बाद ही	అతనికి ఆ వా ర త ని ఇ చచి ంది నువ వే	0.5714
अगर कोई भी आगे नहीं आ रहा है ,	ఎవర ూ ము ందుకు రా కపో తే ,	0.5429
इस ी समय . नहीं तो , ख बर " ए फ टी " को दे दी जाए गी .	వె ంట నే రా వాలి . లే ద ంటే , ఈ వా ర త ఫ ెనా న షి య ల టె మ స కి వెళలి పో తుంది .	0.5830
मैं गर द न घ ुम ा ता हूँ तो देख ता हूँ कि तुम अभी भी हमा रा पी छ ा कर रहे हो .	నేను చూ సతు ంటే , ఆ వె ను క అ దద ంలో మీ రే కనిపి సతుననా రు .	0.6060
आ पा त से वा . कया मदद चाहिए ?	ఎ మర జె నస ీ , ఏ సర వీ స ?	0.5402
हाँ . लड सकते हैं . अब हमारे पास इस के अ ला वा कोई रा सता नहीं है .	అవును . పో రా డ ాలి . మనం చేయ గ లి గి ంది అది ఒకక ట ే .	0.6319
- बाहर . - नहीं .	- బయట కి పో . - రా వదదు .	0.5276
कयों ?	దే నికి ?	0.2661
ठीक है .	కా ప ీ .	0.4177
कयों ?	ఎందుకు ?	0.2688
चलो , चलो , चलो ! नीचे उ तर ो !	ర ండి , ర ండి , ర ండి ! నే ల మీద కి ఒ రగ ండి !	0.4593
- कोई मेरी मदद करो ! - कोई उसकी मदद करो !	- ఎవర ెనా నాకు సా యం చేయ ండి ! - ఎవర ెనా అతనికి సా యం చేయ ండి !	0.4575
फी लि कस सट े ट न . हाँ ?	ఫ ె లి కస సట ా ట న . చెపప ండి ?	0.5867
इस समय 1 1 ब ज कर 3 5 मिन ट हुए हैं .	ఇపపుడు సమయం పద కొ ండు గ ంట ల ము పప ె ఐ దు ని మి ష ాలు .	0.5185
यह उस आदमी का घर है .	ఇది అతని ఇ ల లు .	0.4974
बाहर निकल !	ఇలా రా !	0.2779
टा र गे ट दिखा ई नहीं दे रहा है .	ద ృ శ య ాలు అందు బా టు లో లే వు .	0.6238
चे ह रा साम ने रख ो !	ముఖ ాలు ము ందుకు పెటట ండి !	0.4547
{ \ an8 } पास वर ड डा ल ें	{ \ a n 8 } పా స వర డ న మో దు చేయ ండి	0.6173
न जर रख ना .	గ మని సత ూ ఉ ండు .	0.4594
मतलब , अगर कोई मुझसे पू छे तो ,	నా ఉద దేశం , నాకు ఏం అనిపి సతు ంద ంటే ,	0.5375
अचछा होगा कि वे घ ू म कर च ले जाएँ . . .	వాళలు వెన క కి తిరిగి వే రే మా రగ ంలో వెళల డం మంచిది . . .	0.5811
तुमहारा नाम कया है ?	నీ పేరు ఏంటి ?	0.4382
ऐसा नहीं लग रहा है कि उस में कोई पा य लट है ,	అందు లో పె లె ట ఉనన దా ఖ లా లేదు ,	0.5562
{ \ an8 } व रत मान ग ति 2 1 कि मी पर ति घ ं टा	{ \ a n 8 } పర సతు త వే గం గ ంట కు సు మా రు ఇ ర వె ఒకక కి లో మీ టర లు	0.6602
मुझे लगता है अब इस भ ले आदमी को इसका फोन वापस दे देना चाहिए .	ఈ మని షి కి ఇక ఫోన తిరిగి ఇవ వచచు అను కుంటా .	0.5630
दो ह रा ता हूँ . टा र गे ट रु क गया है .	రి ప ీ ట . టా రగ ె ట ఆ గి ంది .	0.5547
हमारी र ण नी ति वही रहे गी .	మన వయ ూ హ ం దా దా పు గా ఇ దే అమ లు చేసతా ం .	0.5128
हमें एक या तरी को मार ना है . . .	మనం ఒక ప యా సి ం జర ని చం పే సతుననా ం . . .	0.6202
ग ति तीन कि मी पर ति घ ं टा	వే గం గ ంట కు సు మా రు మూ డు కి లో మీ టర లు	0.5472
है ना ?	కదా ?	0.3256
हाँ .	అవును .	0.2761
हाँ , उनकी बडी मे हर बा नी है .	అవును , అది ఆమె ఉ దా ర స వ భా వా నికి ని దర శ నం .	0.5082
हाँ .	అవును .	0.2761
और यह के ए 2 9 का एक ब ॉर डि ंग पास है .	అది కె ఎ 2 9 బో ర డి ంగ పా స .	0.6143
हाँ ?	సరేనా ?	0.2796
और यह पह चा न पक की है ?	అయితే అది ఖ చచి త మెన ఐ డి అ ంటా వా ?	0.4712
हाँ ?	చెపపు ?	0.2677
या तो तुम हमारे रा स ते से यह क बा ड सा फ कर वा दो ,	ఈ ట రా ఫి క నుండి ననను తపప ి ంచండి ,	0.5383
फिर एक और , फिर उसके बाद एक और .	ఇం కొ క రు ఆ పె ఇం కొ క రు .	0.4421
मैंने .	అది నే నే .	0.3201
अपनी आ ँ ख ें बंद कर !	క ళ లు మూ సు కో !	0.4562
उसका परिवार हमारी बंद ू क के नि शा ने पर होना चाहिए .	వాళల కుటుం బ స భ యు ల మీద గ న పెటట ాలి .	0.5268
इस आदमी की व ज ह से ही सा री मु श कि ल ें ख डी हो रही हैं . उनहोंने हमें यही बताया था .	అత నే అ నని సమ సయ లని స ృ ష టి సతుననా డు . మన కి చెపపి ంది అదే .	0.5803
उ तर ो ! मैंने कहा , नीचे आओ ! उ तर ो !	కూ రచ ో ండి ! కూ రచ ో ండి , నేను చెబు తుననాను ! కూ రచ ో ండి !	0.5247
हम इस फोन के प ं ज ीक ृ त प ते पर एक ट ु क डी भे ज रहे हैं .	ఈ ఫో ను రి జి సట ర డ చి రు నా మా కి మేము పోలీ సు బ ల గ ాలని పం పి సతా ం .	0.6534
मदद भे जो , मदद भे जो .	వెన క కి త గ గ ండి , వెన క కి త గ గ ండి .	0.4021
इस फ ला इट पर किसी और को मर ने की कोई जरूरत नहीं है .	ఈ విమా నం లో ఎవర ూ చని పో న వ సరం లేదు .	0.5849
अगर मेरी बात समझ आ गई हो तो बस सिर हि ला दो .	నీకు అరథ మె తే తల ఆ డి ంచు చ ాలు .	0.5614
अचछा . बी च में बोल ने के लिए	సరే . మీ పర స ంగా నికి అ డ డు వచచి న ందుకు సా రీ ,	0.5406
ये इस देश के दो सबसे कु ख या त मु ज रि म हैं .	మన దేశం లో అత య ంత కర డు గ టటి న నే ర గా ళ ల జా బి త ాలో వాళ లి దద రూ ఉననా రు .	0.6343
हाँ . मुझे यकीन है काम हो जाएगा .	అవును . ఇది పని చే సతు ందని ఖ చచితంగా చెపప గల ను .	0.5188
तो फिर जाओ .	అయితే , వెళ లు మరి .	0.3310
टा र गे ट अब द ृ श य में है .	ని ఘ ా కె మె రాల లో టా రగ ె ట కనిపి ంచి ంది .	0.5563
हाँ , ठीक है , बो लो .	అలాగే , సరే , సరే , కొ న సా గి ంచు .	0.5154
और मैं तुमहें तुमहारे कर ि यर की एक बडी ख बर दे ने जा रहा हूँ .	ఇది మీ జీవి తం లో నే అ తి పెదద స ంచ ల న వా ర త .	0.5923
माफ करना , कौन बोल रहा है ?	సా రీ , మీరు ఎవరు ?	0.4444
- तो आपको . . . - हमें इसे रो क ना होगा .	- కాబటటి మీరు చేయ వల సి ంద ల లా . . . - మనం దీ ని ని వె ంట నే ఆ ప ాలి .	0.5790
जि न के शे यर ों की की मत ें	వచ చే గ ంట నన ర లో ,	0.4847
कु र सी की पे टी खो लो ! मैं कह ता हूँ , उ ठ ो !	బె ల టు తీ యి ! లే చి ని ల బ డు !	0.6115
तुमने उस और त को गो ली मा री थी .	ఒక మ హి ళ ని కాల చా వు .	0.5125
जो कुछ भी है , वहाँ र कष ा वाह न भे जो .	అవ త లి వె పు . . . ఆ పొ ల ాల కి అ టు వె పు పర దే శా నికి పం పి దదాం .	0.5872
लेकिन वह काफी छो टा है , तो वहाँ जाने की सं भा व ना कम है .	కానీ అది చాలా చినన ది , అందు వ లల ఆ ఎ యి ర ఫీ ల డ ని వాళలు వాడు కో కపో వచచు .	0.5991
तो वह बी च में आ कर किसी को ना राज नहीं करना चाहती ं .	ఆమె జో క యం చేసు కో నని చెబు తోంది .	0.4944
हमें जो त स वी र भे जी गई थी , उसका ट ै ट ू इस की इन स टा ग रा म की त स वी र ों से मे ल खा ता है .	ఆ ఫో టో లో ఉనన టా ట ూ , ఇం సట ా గ రా మ లో ఆమె ఫో టో ల తో సరి పో లు తోంది .	0.6348
म जब ूत स थ ि ति में है और यू रो के मु का ब ले थोडा ऊ पर च ढ ा है .	ఇంకా యూ రో క ననా స వల ప ంగా పె రిగి ంది .	0.5974
मुझे इससे कोई फर क नहीं पड ता !	ననను రె చచ గొ టట దదు !	0.5332
हाँ , बो लो .	చెపపు .	0.2835
तो लड सकते हैं ?	పో రా డ ాలా ?	0.4128
कौन सा क बा ड सा फ कर वा द ूँ ?	ఏంటి తపప ి ంచాలి ?	0.3264
ए फ टी ए स ई 1 00 सू च का ँ क पर दो ऐ सी कं प निया ँ हैं ,	ఫ ెనా న షి య ల టె మ స సట ా క ఎ కస ఛ ే ం జ టా ప 1 0 0 జా బి త ాలో ని రెండు కం పె నీ ల ష ే ర ల ధ రలు ,	0.6878
- विमान नीचे उ तर आए . - बिलकुल .	- ఆ విమా నం ల యా ండ అ యయ ే వర కూ వే చి చూడ ాలి . - ఖ చచితంగా .	0.5597
वाह न अब दि ख ने चाहिए . पु ष टि करो कि तुम उनहें देख पा रहे हो .	వా హ నా లు మీకు కనిపి సత ూ ఉండ ాలి . మీ ని ఘ ా నే తర ాలు వాటి పె ఉననా య ని ఖ రా రు చేయ ండి .	0.6081
वि त ती य ख बर ों पर एक ते ज न जर .	ఫ ెనా న షి య ల వా ర త లని ఇపపుడు కలు ప తంగా పరి శ ీ లి దదాం .	0.5676
हमा रा यही समझ ौ ता हुआ था .	అది మన ఒ పప ంద ం .	0.4117
हाँ , का ट दो .	జా గర తత .	0.3266
- ड रो न भे जो , पलीज . - ड रो न भे ज दो .	- డ రో న ని అ టు వె వు మ ళ లి ంచండి , ప లీ జ . - డ రో న ఆ ది శ గా సి దధ ం .	0.6395
या ये जलदी में हैं .	లేదా తపప ి ంచుకో వాల నే ఆ తరు త కా వచచు .	0.4322
यही हु कम है .	అది మన కి ఇ చచి న ఆ దేశం .	0.4707
चे ह रा साम ने !	ముఖ ం ము ందుకు పెటట ండి !	0.4139
. . . स मु दर स तर ों में	. . . అని వా ర య మెన దాని గురించి హె చచ రిక ,	0.5502
खुद को हमारे ह वाले कर दो .	పరతి ఘ టి ంచ క ండి .	0.4677
तैयार हो ?	రె డీ ?	0.2994
बे शक .	ఖ చచితంగా .	0.3444
अ ग ले डे ढ घ ं टे में ए का एक बहुत नीचे ग िर ने वाली हैं .	వి పర ీ తంగా ప త నం కా బో తుననా యి .	0.5873
ठीक है . अब .	సరే . ఇపపుడు , ఇపపుడు .	0.3980
निक ट त म वि कल प न फी लड के पास आ र ए ए फ बे न स न है .	దా నికి దగగర గా ఉండే ది న యూ ఫీ ల డ పరి ధి లో ని రా య ల ఎ యి ర ఫో ర స బె నస న సథ ా వ రం మా తర మే .	0.6234
वे कहाँ हैं ?	వాళలు ఎ కకడికి వెళ లా రు ?	0.3661
मेरी मदद करो !	ఎవర ెనా నాకు సా యం చేయ ండి !	0.3722
- तुमहें कया द ूँ ? - मैं कह ता हूँ , दो .	- ఏం ఇవ వాలి ? - ఇవ వు .	0.5222
तुमहें ?	నువవు చ సతా వా ?	0.2808
मैंने सुना तुमने कया कहा .	నేను వి ననా ను .	0.4612
हमें ये वाह न दूस रे रा स ते से भे ज ने हों गे .	మనం ఈ ట రా ఫి క ని వెన క కి పం ప ాలి .	0.6092
बो लो !	మాటలాడ ండి !	0.2241
ठीक है .	సి దధ ంగా ఉననా ం .	0.2983
उसने कहा था वह रह ती है . उसने फोन पर ऐसा ही कहा था .	తను ఇ ల లు ఇ దే అని చెపపి ంది . ఆమె ఫో ను లో ఆ విషయం స ప ష ట ంగా చెపపి ంది .	0.5538
हम च ले .	మేము వెళ తుననా ం .	0.3355
लेकिन ध ी रे - ध ी रे मान ें .	కానీ ని దా న ంగా అరథం చేసు కు ని మె ల గ ాలి .	0.5201
उनकी सी मा में रह ना लेकिन पी छ ा टर ै कर से करो .	మీరు ఆ పరి ధి లో నే ఉండ ండి కానీ ట రా కర మి మమ లని గ మని ంచే లా చూ సు కో ండి .	0.5509
इं कार ?	ఎ దు రు తి రగ డ మా ?	0.3384
तुम मेरी बात सुन रहे हो ?	వి ంటుననా వా ?	0.3538
किस ने किया ?	ఎవరు ?	0.2437
किस ने किया ?	ఎవరు ?	0.2437
और यह होगा कैसे ?	అయితే ఇ ద ంతా ఎలా జరుగు తో ందో చెబు తా వా ?	0.4074
चलो , चलो , चलो !	వెళల ండి , వెళల ండి , వెళల ండి !	0.2782
पलीज , ए ड गर .	దయచేసి నా మాట వి ను , ఎ డ గర .	0.4453
डि टे क टि व सही कह रहा था . उनहें वापस बु ला ओ .	ఆ డి టె క టి వ చెపపి ంది నిజ ం . అ నని ద ళ ాలని వెన క కి పం ప ండి .	0.5736
लेकिन ए फ टी ए स ई 1 00 सू च का ँ क स थ िर बना हुआ है .	అయితే ఫ ెనా న షి య ల టె మ స 1 0 0 సం సథ ల ష ే రలు సథి ర ంగా ఉననా యి .	0.6813
चलो .	వెళ దాం పద .	0.2350
अगर तुम देख ने की ज हम त उ ठा ओ तो .	మీరు కొ ద ది గా తల తి పప ి చూడ గ లి గి తే బాగు ంటుంది .	0.5393
यह किस ने किया ?	ఎవరు ?	0.2532
अब	ఇపపుడు	0.2338
तुमने वह ख बर उसे दी थी .	కానీ దాని ద వా రా ముందు నువవు కొ ంత డబబు సం పా ది ంచి తరువాత వా ర త ని రా య ని చచా వు .	0.4548
बस .	అ దీ , అంతే .	0.1940
हाँ .	అ దు పు లో నే ఉంది .	0.2105
अब इसे उसके सिर पर रख ो .	ఇపపుడు ఆమె ని పె కి కనిపి ంచే లా పె టటు .	0.4373
अपने घ ु ट नों पर बैठ ो !	మీ మో కా ళ ల మీద కూ రచ ో ండి !	0.5837
धत ते रे की .	ఛ .	0.2040
