Hindi	Telugu	Similarity_Score
शायद उनके लिए अचछा होगा .	తన కు కూడా అదే మంచి ద ను కుంటా ను .	0.4824
मुझे यह काम ठीक से करना होगा .	నే ని ది సరి గ గా చె యయ ాలి గా .	0.4924
मेरे पास मेरा से ल फोन नहीं है .	నా సె ల ఫోన నా దగగర లేదు .	0.5319
डॉ . क ले मे न स , आप ठीक हैं ?	డా క టర క లె మెన స , బాగా నే ఉననా రా ?	0.6090
डॉ . वि ट ल ने फिर से किसी बे कार	డా క టర వి ట ల ఎ ఫ జీ ప ీ తో మ ళ లీ	0.5808
यह आदमी जो कभी परे शान और	ఈ చి రా కె న , కో ప దా రి మని షి . . .	0.4154
सा की ? अस ली नहीं है .	ఆ బా ర టె ండ ర ? నిజ ం కాదు .	0.5163
- नहीं , वह बे हो श प डा था .	- లేదు , స ప ృ హ లో లే డు .	0.6346
चे ह रे पर ते ज रो श नी होगी	మొ హ ం మీద లె టు పడు త ూ	0.5752
गर ै जु ए शन ! हे भगवान !	గ రా డ యు యే షన ! ఓ రి దేవుడా !	0.5881
कोई मु श कि ल है जिस का हमें पता होना चाहिए ?	తెలుసు కో వాల సిన సమ సయ లే మ ననా ఉననా యా ?	0.5535
हाँ , एक बात क हूँ ?	హా , చెపప ాల ంటే ?	0.4521
सुना कि ब ॉ स तुमसे मिल ना चाहते हैं .	బా స కల వాల ని అనుకుంటుననా ర ట గా .	0.5445
बिलकुल . जो कह ना है , उनहें कह ने दो .	అదే కదా . వాళళ నే మాటలాడ ని వ వు .	0.5772
कयोंकि यही सच है .	అదే నిజ ం కను క .	0.5115
ओ ह , मैं यह नहीं कह रहा कि तुम . . .	ఓహ , అలా చే సా వ ని అన ట లేదు . . .	0.6638
- उसे फोन किया ?	- తన కు కాల చే సా వా ?	0.4649
हाँ . या नि फ े क जे न रे टे ड पर स न .	హా . ఫ ే క జ న రే టె డ పర స న కు సం కష ి ప త మ ది .	0.7003
कया मुझे नहीं पता	అంతా ననను చూ సి	0.4689
लोगों तक पहु ँ चा ओ .	బ హి రగ తం చె య యి .	0.5524
तुम जि ं दा कैसे हो ? ए , ब य ॉर न !	బ తి కు ండి ఏం చేసతుననా వు ? హే , బ యో ర న !	0.6649
यह मैं हूँ . इसका चे ह रा देखो .	అది నేను . తన మొ హ ం చూడు .	0.5904
तुमहें मुझ को सब समझ ा ना होगा !	నువవు నా కే మ ననా చెపప ాలా !	0.5113
तुमहारा दि मा ग कहाँ है ?	నీ మన స సు ఎ కక డు ంది ?	0.5352
तुम श ौ चा ल य जा सकते हो .	బా తర ూ ం వాడు కో వచచు .	0.5663
यह हमारे घर की याद है .	మన ఇంటి జ ఞ ా ప కాల వి .	0.5667
घ ब रा ओ मत .	క ంగా రు పడ కు .	0.4940
ऐसा है . . .	అంటే . . .	0.6614
ओ ह , मेरा मन पसंद , मेरा मन पसंद करो .	ఓహ , నా కి ష ట మెన ది , ఇది చె య యి .	0.5550
और पहले , हम तै र ने जाएँ गे . चलो भी .	ము ంద ె తే , మనం ఈ త కొ డ దాం . రా .	0.6677
घ ब रा ओ मत ,	క ంగా రు పడ కు ,	0.4940
श रा ब व ग ै रह आ ता है .	ఆ ల క హ ాల , ఇంకా ఇలా ంటి వే .	0.5757
बक वास है .	ఇ ద ంతా సో ది .	0.4322
ब रे न ब ॉ कस	బ రె యి న బా కస	0.5340
डॉ . वि ट ल ?	డా క టర వి ట ల ?	0.4646
आप का नाम गरे ग वि ट ल है .	నీ పేరు గ రె గ వి ట ల .	0.5958
आपके लिए ,	మీ ద ృ ష టి లో ,	0.3635
मुझे शायद किसी खा स ता कत की जरूरत नहीं .	నా కి పపుడు ఏ పర త యే క శ క తు లూ వదదు .	0.6181
मुझे तुम पर यकीन कर वा ता है .	నినను న మ మే లా చే సతుంది .	0.5504
दो बार इ क ट ठा हो ते हैं .	ఆ ర టి సట ు లు , సె ంటి సట ు ల కల యి క .	0.5452
- हैलो , मेरी जान .	- హాయ , బ ంగా రం .	0.5456
बिलकुल आ ऊँ गा .	ఖ చచితంగా వ సతాను .	0.4992
- चु प चा प र हो . तुमहारे पास फोन है ?	- అ జ ఞ ా తం లో ఉండ ంత ే . ఫో ను ందా ?	0.6505
तुमहें अचछा लगा ?	నీకు న చచి ందా ?	0.4476
इस स प नों के घर के बारे में बता ओ .	నీ క లల స ౌ ధ ం గురించి చెపపు .	0.5884
मेरा आ वि ष कार ?	నేను స ృ ష టి ంచా నా ?	0.4899
- " वापस आ ऊँ गी . किस , झ प पी . . . "	- " ఇ పపుడ ే వ సతాను . ము దదు లు , క ౌ గి లి . . .	0.6932
मैं एक द म डर गई थी कि तुमहें खो द ूँगी .	నినను కో ల పో తా నని క ంగా రు పడ డా ను .	0.5864
उनहोंने तुमहारा थ ॉ ट वि जु अ ला इ जर ख री दा !	నీ ఆలో చ న ల ద ృ శ య ీ క రణ ి ని కొ ననా డు !	0.6427
मैं . . . मैं ठीक हूँ .	నేను . . . పర లేదు .	0.5483
सुनो . हम वापस जाएँ गे .	చూడు , చూడు , చూడు .	0.4051
और मैं पूछ ा करता ,	అ పపుడు నేను అ నే వాడి ని	0.4565
और तुमहारी कमी ज पर कौन है ?	నీ ష ర టు మీద ఉనన దే ంటి ?	0.5678
मुझे लगता है कुछ ह फ ते पहले	ఆ యన కొనని వా రాల కరి తం	0.5460
कयों ? तुमने कयों . . .	ఎందుకు ? ఎందుకు తీ సా వు . . .	0.4428
तुमने ये कयों उ ता री ं ?	ఎందుకు తీసు కె ళళ ా వు వాటి ని ?	0.5249
पता नहीं यह सच है भी या नहीं .	ఇ ందు లో ర వ వ ంత నిజ ం ఉ ందో లే ద ో తెలియదు .	0.4480
- तुमने मेरा दिल तो डा . तुमहें पता है ?	- నా మన స సు వి రి చే సా వు . తెలుసా ?	0.6000
और अब तक तुमहें इस की समझ हो नी चाहिए .	ఇ పపటి కే నీకు అది తెలి సు ండ ాలి .	0.5112
दि मा ग की उ ल टी अ व स था से फर क को	అంత రా నని అరథం చేసు కో గల మా న సి క సథి తి .	0.5732
यह कया है ?	ఏ ంట వ న నీ ?	0.4195
कया कहा ?	మన ని ంచాలి ?	0.2732
कया ?	ఏంటి ?	0.3091
अचछा .	సరే .	0.3577
घर से दू र , मेरे घर में तुमहारा सवा ग त है .	ఇంటి కి ద ూర ంగా ఉండే నా ఇంటి కి రా .	0.5137
कया यह का न ू नी है या . . .	ఇది చ టట బ దధ మే నా అస లు , లే క . . .	0.5958
नहीं , ऐ सी बात नहीं . मैं . . .	కాదు , కాదు , త ొ ంద రే ం లేదు . నేను . . .	0.5359
तुमने उस अचछ े आदमी को मार डा ला	నినను ష ా ర టు వే సు కో ని చచి న	0.5806
उ तना मु श कि ल नहीं था .	అంత కష ట మే ం కాదు .	0.5382
कया ?	ఏంటి ?	0.3091
- तुम ठीक हो ?	- బాగా నే ఉననా వా ?	0.3664
अचछा , है ना ?	బా వు ననా ను , కదా ?	0.5064
- अचछा , शुकरिया .	- సరే , థా ంక స .	0.4652
जलदी करो , क ें ड ो .	కె ండ ో త వర గా కా ని వ వు .	0.4640
हैलो . मैं ए मि ली हूँ .	హ లలో . ఇది ఎ మి లీ .	0.4937
- तुम भ ूल ना चाहते हो ?	- మరి చి పో వాల ని చూ సతుననా వా ?	0.5176
तुमने हमारे अ व ता र सं भा ल कर रख े ?	మా అవ తా ర ాలను సే వ చే సా వా ?	0.5814
हमें कुछ घ ंट ों का समय दो .	మాకు కొనని గ ంట లి వ వు .	0.5472
ये सा रे . . .	ఇ ద ంతా ఏంటి . . .	0.6026
नहीं . यह गल त बात है ?	లేదు . అది సమ స యా ?	0.5603
इ तनी ग री बी कि बर दा श त से बाहर थी .	ద రి దర పు సథ ా యి . . . భ రి ంచ లే న ంత గా మా రి ంది .	0.5514
अचछा , अपना परि च य दो .	సరే , నినను పరి చ యం చేసు కో .	0.5075
कया ?	ఏంటి ?	0.3091
पर मैं कह ती हूँ . . .	కానీ నా వర కూ . . .	0.6091
हैलो !	హాయ !	0.3775
- हाँ .	- హా .	0.4490
- सच में ?	- నిజంగా నా ?	0.3783
- हाँ .	- హా .	0.4490
- हाँ .	- హా .	0.4490
" च ो ट िया ँ , " " दि मा ग " नहीं .	" జ డ లు " " మె ద డు " కాదు .	0.6274
कुछ ही दि नों में , आपको दोनों में से	ఈ మ ధయ లో మీరు ఈ రెండు లో కాల లో	0.5128
- मजा क कर रहे हो ? ऐसा मत करो !	- నా తో కా మె డీ చేసతుననా వా ? అలా చేయ కు !	0.4844
कया करना है ?	ఇ పపుడ ే ం కావాలి ?	0.3827
पर यह ख ू बस ू रत भी है .	ఇది ఒక ర క ంగా అంద ంగా ఉంది .	0.5054
नहीं , रु कि ए !	వదదు , ఆ గు ! ఆ గు !	0.4743
आप पहु ँच गए .	నువవు వచ చే సా వు .	0.3892
प ले डी ज . हाँ , सि ता र ों का एक झ ु र मु ट .	ప లే య డీ స . హా , అ వి ప ాల పు ంత లు .	0.6862
हमें पा पा के बारे में बात कर नी है .	మనం నానన గురించి మాటలాడ ాలి .	0.4558
हैलो , डॉ . वि ट ल . आप ठीक हैं ?	హ లలో డా క టర వి ట ల . మీ కె లా ఉంది పపుడు ?	0.5602
जाओ . नहीं , नहीं होगा . जाओ , चलो भी .	వదదు , వెళళ ు . అది పని చె యయ దు .	0.5400
आप का परे स कर ि प शन न ं बर है	మీరు న ొ క కి న పరి స కరి ప షన నె ం బ రు	0.6094
इस में से कुछ भी अस ली नहीं है .	ఇ వే వీ అస లు వా సత వం కాదు .	0.6024
मुझे ठ ं डे खा ने से ए त राज नहीं .	చ లల టి తి ండ ెనా పర వాల ేదు .	0.5799
मेरी चि ं ता मत करो , हाँ ?	నా గురించి క ంగా రు పడ కు , సరేనా ?	0.5189
मैं तुमहें नहीं पह चा न ती .	నినను గుర తు ప టట లేదు .	0.4958
हा ला ं कि पुलिस ने ह त या की	అయి నా కానీ పోలీ సు లు	0.4744
- को के न ? ब रा उन शु गर ?	- గ డ డి ? గం జా యి ? న లల మ ందు ?	0.6557
- जलदी सोच ो , गरे ग गो !	- గ రె గ గో , త వర గా ఆలోచి ంచు !	0.5438
अभी आपको कै सा लग रहा है ?	ఇ పపుడ ె లా ఉంది మీకు ?	0.4923
च ो ब . बद मा श लड को ं के लिए .	ర కష ణ . చె డ డ వారి కోసం .	0.6097
ऐसा कयों कह रही हो ?	ఎందు క లా అ ననా వు ?	0.5221
मुझे लगता है हमें और नहीं मिल ना चाहिए .	మనం కలి సి తి రగ టం ఆ పి తే మంచిది .	0.5631
शुकरिया . यह कया है ?	థా ంక యూ . ఏంటి ది ?	0.5029
मुझे यह सब कुछ भी याद कयों नहीं आ रहा ?	ఇక , ఇవ న నీ నా కె ందుకు గుర తు లే వు ?	0.5961
और ए सट रॉ य ड ख न न .	ఇంకా గర హ శ కల మె ని ంగ .	0.5741
पर मान ंद कया है ?	పర మా న ంద ం అంటే ఏంటి ?	0.4878
मुझे क ें ड ो मिल गया .	కె ండ ో దొ రి కా డు .	0.5332
बा ँ ट कर ले सकते हैं .	మనం ప ంచు కు ందా ం .	0.4224
समय का हि सा ब रख ना मु श कि ल है . पर , मुझे . . .	టె ం ఎలా పరి గె త తు తు ందో తెలియ ట లేదు .	0.5966
यह जगह ह द से जयादा है .	ఈ వా తా వర ణం చాలా కొతత గా ఉంది .	0.5017
यह जगह , तुमने जो बना या	నీ స ృ ష టి లో నాకు న చచి ంది అదే .	0.4828
तुम अपनी ता कत उस पर कयों नहीं आज मा ती ?	నీ శ క తు లు అతని మీద వా డ వచచు గా ?	0.5792
यहाँ से निकल ने के लिए इ तने उ ता व ले हो .	వది లి వెళళ టా నికి అంత త ొ ంద రే ం .	0.5933
यकीन नहीं होता ? सच में ?	న మమ లే రా ? నిజంగా నా ?	0.5256
- हैलो , ड ो रि स . माफ करना .	- హాయ , డ ో రి స . సా రీ .	0.5436
उनहें ढूँढ ना चाहती हूँ .	నేను తన ను వె త క ాలి .	0.4802
नहीं कर सकता . माफ करना .	చె యయ లేను . మన ని ంచు .	0.5249
जलदी सोच ो , गरे ग गो .	గ రె గ గో , త వర గా ఆలోచి ంచు .	0.5189
दो , तीन , चार , पा ँच , छ ह , सा त , आ ठ ,	రెండు , మూ డు , నా లు గు , ఐ దు ,	0.6197
इस ता जी ह वा में सा ँ स लेकर	ఈ స వచ ఛ మెన గ ాలి ప ీ ల చు కు ంటు నన ందుకు	0.5472
हमारे पास अपने श ौ क , वि ज ञ ा न , क ला ,	మన పా షన లు , సె నస , క ళ ఏద ెనా	0.6124
पर इसका सब ूत मी ठ े में है .	దా నికి సా కష యం నా పు డ డి ంగ లో ఉంది .	0.5392
वे ध शा ला	అబ జర వే ట రీ	0.4175
. . . हा ल के वर ष ों मे आ म द नी और धन की	ని ర స న కా రు లు మా రచ చేసతుననా రు ,	0.6076
गरे ग , यह कोई कल प ना नहीं है .	గ రె గ ఇది ఫ ా ంట సీ కాదు .	0.5862
और . . .	ఇంకా . . .	0.6301
बो लो , " हम मु र ब बे में हैं . "	" పప పు లో కాల ే సా ం " అను .	0.6128
वे ध शा ला	అబ జర వే ట రీ	0.4175
- मजा आ रहा है ?	- ఎ ం జా య చేసతుననా రా ?	0.4730
अभी छ ा प डा लो . ड रो मत .	ఇ పపుడ ే ప బ లి ష చె య యి . భ య పడ కు .	0.5513
पलीज बैठ िए , डॉ . वि ट ल .	డా క టర వి ట ల దయచేసి కూ రచ ో ండి .	0.5304
कोई शि का य त , डॉ . वि ट ल ?	డా క టర వి ట ల ఏ మ ననా ఫి ర యా దు లా ?	0.5505
आप . . .	మీరు . . .	0.6301
यह एक खु ला म ं च है ,	ఇ ద ో ఓ పె న ఫో రం ,	0.6379
सं वाद अनु वाद क पर वी न कौ र श ो म	స బ టె టి ల అను వాద కర త B M	0.6082
- तुम अपना दिखा सकती हो ? यह दिखा सकती है ?	- నీ ది వాడు కో వచచా ? తన ది వా డ వచచా ?	0.5287
अरे , पलीज , रु क जाओ , मैं बस . . .	హే , ఆ గు , ప లీ జ , నేను . . .	0.6989
के व ल वहाँ अंदर बन ते हैं .	అ వి అకకడ మా తర మే త యా రు చేయ బ డ తా యి .	0.5755
मतलब , क च रे के ड ब बे में	అంటే , చెతత బు టట లో	0.4747
- शायद लौ ट कर न आए .	- అది తిరిగి రా కపో వచచు .	0.3994
नहीं , बस अभी किसी से बात कर रहा था .	లేదు , ఇ పపుడ ే కాల పెటట ే సా ను .	0.5492
डॉ . क ले मे न स , रत न के बारे में बता इ ए ,	డా క టర క లె మెన స , బీ జ ం గురించి	0.6361
चलो भी , गरे ग .	అ రే , గ రె గ .	0.4912
तीन बात ें .	మూ డు విష య ాలు .	0.3497
एक ज वाला मु ख ी .	అ గ ని పర వ తం .	0.5825
- आपको याद है .	- గుర తు ందా .	0.5109
झ ू ठ - म ू ठ , न क ली , अस ली !	న కి లీ , న కి లీ , న కి లీ , నిజ ం !	0.5515
मैं चाहती हूँ कि आप आ एँ , पा पा .	నేను ర మమ ంటుననా ను , నానన .	0.5063
खुद पर शक करना बंद करो .	నినను నువవు స ందే హి ంచి ంది చ ాలు .	0.3797
तुम बि ना कुछ दि ए ,	నా చు టటు పర కక ల	0.4687
बात यह है कि . . .	అదే ంట ంటే . . .	0.5338
कि तना ख ू बस ू रत है .	చాలా బా వు ంది .	0.3965
- और आपके लिए , सर ?	- మీ కోసం , సా ర ?	0.4889
- माफ करना , क ें ड ो .	- సా రీ , కె ండ ో .	0.4947
- पर या प त नहीं हैं !	- సరి ప డా లే వు !	0.5316
कयोंकि तुमहारी और मेरी तरह वह अस ली है .	అతను నీ లా గా నా లా గా నిజ ం కను క .	0.4851
किसी का इं त जार कर रहा हूँ . एक दोसत का .	ఎ దు రు చూ సతుననాను . ఫ రె ండ కోసం .	0.5920
ये हमें इस अनु कर ण से निका ल ले जाएँ ं गे .	ఈ కల ప న నుండి అ వి బయట పడ ే సతా యి .	0.6226
तुमने मुझसे कहा था ना कि हम हम स फर हैं ?	నువ వే కదా మనం ఆ త మ బం ధ ు వు ల మ నన ది .	0.6221
माफ की जिए . रुको , मुझे बस हैलो कह ना है .	మన ని ంచాలి . ఆ గు , ప ల కరి ంచ ని వ వు .	0.6244
मुझे जाना होगा . मैं यहाँ नहीं रह सकता .	మనం వెళళ ాలి . నే ని కకడ ఉండ లేను .	0.5549
तुम जि म मे दार कयों हो ?	నీ కే ం బా ధయ తుంది ?	0.5207
जो चा हो ले सकते हो .	ఏం కా వాల ంటే అది చె యయ వచచు .	0.4978
यहाँ पर एक रा सता है	అది గో అకకడ ఒక దా రు ంది కదా	0.4569
सुनो , गरे ग , कोई बात नहीं .	హే , గ రె గ , పర వాల ేదు .	0.5983
अगर तुम मुझे मार डा लो तो ?	నువవు ననను చం పే సతే ?	0.4689
यह दु निया और कुछ नहीं ,	నీ న యూ రా న ల చు టట ూ తి రి గే కా ంత ే	0.4986
अपने गर ै जु ए शन के बारे में	నా గ రా డ యు యే షన గురించి కాల చే సా ను .	0.5515
आप पक का ठीक हैं ना , पा पा ?	నా ననా , మీరు నిజంగా బాగా నే ఉననా రా ?	0.4144
- अब तुम पूरी तरह आ जा द हो .	- నువవు అ ధి కా రిక ంగా స వే చ ఛ పొ ందా వు .	0.5232
इसे अपनी धा र ण ा से ब डा ही रह ने दो .	నీకు అరథం కా ని అ ం శ ాలను కో .	0.5853
थोडा ठ ं डा है , पर अचछा है .	కొ ంచ ె ం చ లల గా అయి ంది కానీ బా వు ంది .	0.5083
अगर नर क में अस ल जिंदगी ऐ सी हो तो ?	న ర క ంలో నిజంగా ఇలా నే ఉ ంటే ?	0.4882
या शुरू करने तक , मजा क कर रहे हैं ?	లే ద ంటే నువవు మొద లె టట ే దా కా	0.5518
हैलो , खुश ी है कि तुम मुझे अ के ले मिले .	హే , ఒ ంట రి గా దొ రి కా వు సంతో ష ం .	0.6223
और यह मेरी ओ फ े लिया है . कोई बात नहीं , जान .	ఇది నా ఒ ఫీ లి యా . పర వాల ేదు , బ ే బీ .	0.6073
मैं चाहती हूँ कि आप आ एँ .	అంటే , మీరు రా వాలి .	0.4696
- कया वह . . .	- అది . . .	0.6502
उसके पास मेरा ता वी ज वाला हा र है .	నా తా వీ జు అతని దగ గ రు ంది .	0.5429
द स .	ప ది .	0.4169
और पै सा भी . तो , मेरे पास न पह चा न प तर है ,	నా డబబు లు కూడా . అదే , ఐ డీ లేదు ,	0.5903
मैं तुमहें एक बहुत अचछी चीज	నీకు చాలా మంచి విషయం ఒకటి చూ పి సతాను .	0.4522
इसे मो म ब त ति यों के आगे घ ुम ा ओ .	వాటి వె పు ఊ పు దాని ని .	0.5178
तुम ही मेरे सा थी हो .	నువవు నా వాడి వి .	0.4736
तुम ही मेरे सा थी हो .	నువవు నా వాడి వి .	0.4736
हाँ !	హా !	0.3509
उसकी चि ं ता मत करो .	దాని గురించి క ంగా రు పడ కు .	0.4392
- नहीं . माफ करना .	- లేదు . సా రీ .	0.4576
आप कया ले ना चा हें गे ?	ఏం కావాలి మీకు ?	0.3991
तो यह समझ ते .	నీ కే అది .	0.3967
फिर मुझे तुमहारी बात मान कर चल ना होगा ना ?	అ పపుడు నేను నీ మాట వి నా లి కదా ?	0.5115
सट रॉ बे री .	సట రా బె ర రీ లు .	0.5145
शुकरिया .	థా ంక స .	0.3338
म जे करो .	ఎ ం జా య .	0.4785
फिर से शुरू करते हैं . क ें ड ो कहाँ है ?	మ ళళ ీ ఆ రం భి దదాం . కె ండ ో ఎకకడ ?	0.6037
- कोई सु र कष ा को बु ला ओ .	- ఎవర ననా సె క యూ రి టీ ని పి ల వ ండి .	0.5839
मुझे लगा बंद ू क निका ले गा ,	గ నను కోసం చె య యి పెటట ా డ ను కుననాను ,	0.5568
पर या प त नहीं हैं !	సరి ప డా లే వు !	0.4902
आओ चल ें !	పద ండి !	0.3832
आपको दे र नहीं हुई , पा पा .	ఆ ల సయ మ వ వ లేదు , నానన .	0.5323
अरे , यार , तुमहें माल चाहिए ? हे रो इन ?	హే , బా బు , మ టట ే మ ననా కా వ ాలా ?	0.5778
इस पूरी दु निया का जन म कैसे हुआ ?	పర ప ంచ ం ఇలా ఎలా మా రి ంది ?	0.5170
कि इं सान कि तनी आ सा नी से	జ నా లు ఇ టట ే అ ల వా టు పడ టం అ తి వి ంత .	0.5284
मैं ठीक हूँ , बस ठ ंड है .	బాగా నే ఉననా ను , కొ ంచ ె ం చ లి అంతే .	0.5182
घ ब रा ओ मत , कोई बात नहीं .	క ంగా రు పడ కు , పర వాల ేదు . పర వాల ేదు .	0.5060
एक घर का , जो परा य द वी प पर है	ద వీ ప కల ప ంలో ని ఇంటి ని .	0.4986
लगता है मेरा अन ुम ा न गल त था .	అదే నేను చేసిన త పపు .	0.5002
मुझे किसी भी चीज की कमी	ఏ లో టు లేదు నాకు .	0.4828
नहीं ! मैंने इस बारे में सो चा पर नहीं किया !	లేదు ! అను కుననాను కానీ చె యయ లేదు !	0.5160
उस पर मेरा उ धा र है .	నాకు ఇవ వాలి లే .	0.4939
ठीक है , मैं समझ गई .	సరే , అరథ మె ంది .	0.5432
पर तुमने कहा था कि वह अन ुम ा नि त था .	అ వి సె దధ ా ం తి క మే అ ననా వు గా .	0.5918
बिलकुल . पर पह चा न प तर न होने पर	అంతే లే . కానీ ఐ డీ లే దని	0.4635
- हो स के तो आ ना .	- వీ లె తే రా .	0.4712
आपको इस समय जिंदगी में	ఇపపుడు మీకు జీవి తం లో లో టు కానీ	0.3873
यह नाम ुम किन है .	అది అ సా ధ యం .	0.4671
इतना जो श - ख रो श छोड ो .	ఆ మె ద డు పొ ర ను ప కక కు నె టటు .	0.5566
हाँ , हम एक मु र ब बे में हैं .	హా , పప పు లో కాల ే సా ం .	0.5770
तुमहें बस इस ए ह सा स को मह सू स करना होगा	నువవు ఆ ఫీ లి ం గు ను అను భ వి ంచి	0.5327
पता था मुझसे बच ने की कोशिश करो गे .	అంటే ననను కల వ వ ని తెలుసు .	0.5347
- यह कया है ?	- ఇ దే ంటి ?	0.4625
- यह कया है ?	- ఏంటి ది ?	0.4216
शुकर है क ें ड ो ने	ఆ కె ండ ో వాటి ని సా ధి ంచే	0.4839
हाँ , कोई कमी है ,	హా , ఏదో మి స స వు తుననాను ,	0.5075
च ो ट िया ँ .	జ డ లు . జ డ లు .	0.3944
और शायद ,	ఎలా గె తే నే ం ,	0.2622
- तुम ले लो .	- తీసు కో .	0.5031
हमा रा पी ला माल खतम हो गया है .	మన ప సు పు లు అయి పోయా యి .	0.5443
मैं उसके साथ कुछ नहीं कर ूँगी .	నేను తన కోసం ఏం చేయ ను .	0.4495
व ॉ क - इन का सवा ग त है	నే రు గా రా వచచు	0.3892
- वह यहाँ नहीं हैं ?	- ఇంకా రాల ే దా ?	0.4224
हाँ , कोई बात नहीं .	హా , పర వాల ేదు .	0.4431
व ॉ क - इन का सवा ग त है	నే రు గా రా వచచు	0.3892
इन हें लगा देख	అ వి అకకడ అలా ఉండ టం	0.4279
और पह ली बार इस ख ू बस ू र ती को	మ ళ లీ అంతా మొద టి నుండి ఆ స వా ది సతుననాను .	0.5005
- आज मा कर देखो .	- ఒక సారి వాడి చూడు .	0.4954
और इ तने अचछ े अ भ ि न ंद न के लिए शुकरिया .	ఇంత మంచి ఆ హ వా నా నికి థా ంక స .	0.5589
डॉ . क ले मे न स , जा ँच का कया ? आप का मि शन ?	డా క టర క లె మెన స , సట డీ సం గ తి ?	0.6324
व ॉ क - इन का सवा ग त है	నే రు గా రా వచచు	0.3892
स ड क से ह ट कर , यह ले ते हैं .	అలా వీ ధి లో కి వెళళ ి	0.4727
मेरे दि मा ग में एक बात है !	ఒక ఉ పా యం చెబు తాను .	0.5458
मुझे आप की बात ें समझ नहीं आ र हीं .	నీ మాట లు అరథం కా వ ట లేదు .	0.5445
तुमहारी व ज ह से , काम अ ध ू रा छोड कर ,	నీ వ లల అది పూర త వ వ కుండా నే	0.5795
इस ी ए ह सा स को याद रख सकते हो ?	ఇం క ఆ పే సె య యి ? నాకు వె త క టా నికి స హాయ పడ వా ?	0.5486
तो बताया कयों नहीं कि वह कया कह रहे थे ?	అయితే అత నే మ ననా డ ో చెపప వచచు గా ?	0.5496
शायद मैंने उसे मार डा ला , मुझे नहीं पता !	నేను చం పా నే మో , నాకు తెలియదు !	0.5254
- पया री है .	- ము చచ ట గా ఉంది .	0.4918
अब तुमहारा फोन नहीं चल ता ?	అయితే , ఏంటి , నీ ఫో ను పని చె యయ ట లేదా ?	0.4555
नहीं .	కు దర దు .	0.2624
बस करो !	ఆ పి క !	0.3951
कमी ना कहीं का !	చెతత వె ధ వ !	0.3391
सा ला !	స ననా సి !	0.2769
ग िर ो !	కి ంద కి !	0.3298
अगर नाम नहीं पता होगा	పే రే తెలియ కపో తే	0.3514
- तुमहें वहाँ मिल ूँगी .	- అకకడ కలు సతాను .	0.4144
मेरी बे टी .	తను నా కూ తు రు .	0.4764
- तुम ठीक तो हो ?	- నువవు బాగా నే ఉననా వా ?	0.3995
और हाँ , फिर वो रो बो ट ,	ఇక రో బో ల సం గ తి ,	0.5171
- हाँ .	- అవును .	0.3466
इससे जयादा आ भा र मह सू स नहीं कर सकता .	నా కి ంత క ననా అద ృ ష టం ఏ ము ంది .	0.5883
बस एक दिन .	ఒకక రోజు అంతే .	0.4105
अचछा . त भी बात ब ने गी .	సరే . ఇది అలా నే పని చే సతుంది .	0.4596
हम एक मु र ब बे में हैं .	పప పు లో కాల ే సా ం .	0.5319
ये . . . ह ॉ लोग रा म ,	ఈ . . . హ ాలో గ రా ము లు అన నీ ,	0.6616
या , टे ली मौ जू द गी .	ఓహ , టె లీ పర ె జ న సు లు ఇవ న నీ .	0.5656
और अगर नर क में , कभी - कभी ,	ఒక వే ళ న ర క ంలో బాగా	0.4727
मे हर बा नी कर के मेरे मी ठ े ,	దయచేసి నా పు డ డి ంగ	0.4958
हाँ , मेरे दा ँ त ग ं दे हैं ,	నా ప ళళు బా వు ండ వు ,	0.5050
सा त , आ ठ , चार , चार , पा ँच ,	ఏ డు , ఎ ని మి ది , నా లు గు , నా లు గు , ఐ దు ,	0.5456
मुझे पसंद है . . .	నా కి ష టం . . .	0.6262
पर , एक बात बता ऊँ ?	కానీ చెపప నా ?	0.3872
मैं आ ती हूँ .	నే ని పపుడ ే వ సతాను .	0.4012
तुम दू र जा कर	అలా వది లే సి వెళళ ి	0.4220
अगर आपको मेरे पूछ ने से ए त राज न हो ,	అంటే , అ డి గా నని ఏ మ ను కో కు ,	0.6144
यह . . . यह बहुत ही बेह ू दा सवा ल है .	అది . . . అద ో పి చచి పర శ న .	0.6232
और आप एक मिन ट रु क सकते हैं ?	ఒకక ని ము ష ం ఆ గు తా రా ?	0.5662
चीज ों के चि तर बना ने के लिए ,	ఇది విష య ద ృ శ య ీ క రణ కు	0.5383
अब जब तुमने इतना क माल का मा ह ौ ल	ఇపపుడు ఇంత ఆ హ లా ద కర మెన	0.5583
वह कौन थी ?	అద ె వ రు ?	0.5127
किसी बु री चीज को समझ ने के लिए ,	చె డు ను అ భి న ంది ంచ ాల ంటే	0.5412
तो . . .	అయితే . . .	0.6018
आप का परा यो गि क च ू हा होने के अ ला वा ?	నీ ల యా బ ఎ లు క అవ వ టం తపప ?	0.5826
वह तुमहें हर बार	నినను పరతి బ ే స బ ాల మ యా చ	0.4145
पर एक बात बता ऊँ ?	కానీ నీ కో విషయం తెలుసా ?	0.3768
तुम उस अनु कर ण के झ ा ँ से में आ रहे हो .	భ ర మ లు నినను లా గే సతుననా యి .	0.5777
मैंने तुमहें खि ड की से ग िर ते देखा था .	నువవు కి టి కీ లో నుండి పడ టం	0.5073
